Ch	Time	ch[0]	ch[1]	ch[2]	ch[3]	ch[4]	ch[5]	ch[6]	ch[7]	ch[8]	ch[9]	ch[10]	ch[11]	ch[12]	ch[13]	ch[14]	ch[15]
ch1:	14:39:59	-37.6	-37.7	-40.65	-38.6	-33.15	-26.9	-23.4	-18.4	-13.7	-11.55	-8.9	-6.35	-5.4	-4.55	0.55	4.8
ch1:	14:39:59	9.3	10.65	11.55	15.55	26.05	34.6	39.95	41.45	40.2	38.6	36.2	32.95	32.95	42.55	54.7	64.4
ch1:	14:39:59	64.0	58.0	52.3	52.85	50.15	43.1	37.55	38.75	45.25	55.85	64.0	62.85	57.7	52.8	49.5	45.25
ch1:	14:39:59	46.55	48.95	50.1	50.05	52.5	53.3	53.85	51.45	44.95	38.45	36.0	37.9	38.35	38.3	38.85	41.45
ch1:	14:39:59	39.85	37.1	33.1	31.85	30.7	26.95	21.9	24.2	29.9	32.05	32.25	31.65	32.05	31.85	29.6	24.45
ch1:	14:39:59	22.95	20.15	17.2	14.75	14.85	14.35	15.7	17.75	18.95	18.6	16.4	14.95	11.3	5.2	-1.6	-3.45
ch1:	14:39:59	-6.1	-12.25	-23.4	-32.7	-40.45	-43.05	-43.6	-45.35	-49.7	-53.95	-56.7	-58.9	-60.9	-62.25	-58.15	-55.0
ch1:	14:39:59	-53.4	-55.3	-58.3	-63.0	-63.4	-62.45	-58.85	-56.3	-56.65	-57.0	-56.55	-55.95	-57.35	-61.05	-67.8	-67.9
ch1:	14:39:59	-63.85	-60.35	-62.85	-62.8	-59.65	-54.45	-50.55	-46.7	-44.45	-43.0	-42.4	-42.35	-37.5	-34.0	-33.35	-33.5
ch1:	14:39:59	-30.85	-29.7	-26.55	-25.55	-24.8	-25.2	-25.65	-26.55	-26.25	-24.25	-19.75	-15.8	-16.15	-16.55	-18.15	-16.5
ch1:	14:39:59	-15.35	-14.1	-11.95	-3.0	4.35	8.05	7.95	7.25	7.7	8.1	4.8	-0.05	3.15	11.2	18.5	18.45
ch1:	14:39:59	17.3	15.2	16.85	16.45	15.5	15.3	19.65	22.3	21.6	19.35	21.3	28.9	33.9	34.7	31.1	26.8
ch1:	14:39:59	22.1	23.55	27.7	33.95	34.35	28.65	19.75	12.1	7.9	7.65	6.15	-1.5	-4.15	-0.9	0.0	-8.45
ch1:	14:39:59	-15.35	-18.85	-18.55	-20.4	-22.05	-24.05	-26.6	-30.55	-32.35	-33.85	-37.3	-40.35	-45.75	-51.35	-54.7	-53.2
ch1:	14:39:59	-52.55	-48.1	-45.4	-47.1	-53.5	-58.15	-62.05	-62.6	-62.15	-61.9	-60.65	-63.35	-69.9	-74.9	-72.35	-70.5
ch1:	14:39:59	-70.05	-71.3	-69.85	-69.25	-68.05	-65.75	-58.35	-49.25	-40.95	-34.9	-33.3	-33.8	-34.95	-30.15	-22.2	-13.55
ch1:	14:39:59	-10.1	-6.9	-6.6	-5.5	-7.7	-10.65	-13.25	-13.55	-15.65	-16.25	-11.8	-7.1	-3.3	0.25	5.1	8.5
ch1:	14:39:59	15.4	20.75	22.7	19.05	14.55	6.7	-2.25	-8.8	-11.2	-13.65	-16.75	-19.0	-21.45	-21.2	-22.5	-21.65
ch1:	14:39:59	-18.8	-16.05	-18.1	-18.0	-18.45	-16.5	-10.5	-4.15	-1.6	1.05	5.85	8.8	9.65	5.45	3.15	4.7
ch1:	14:39:59	10.5	13.5	16.2	16.5	17.9	20.05	24.7	30.85	36.0	36.7	35.5	36.15	34.35	30.85	24.75	25.0
ch1:	14:39:59	29.85	34.95	34.6	38.4	44.15	47.85	49.45	52.5	56.05	57.65	55.35	46.15	33.0	19.0	13.0	13.7
ch1:	14:39:59	17.15	17.4	20.85	26.85	34.6	40.1	42.4	39.95	35.4	29.45	22.85	20.75	21.5	23.0	21.3	20.65
ch1:	14:40:02	-46.5	-57.85	-68.05	-78.95	-88.2	-93.25	-93.05	-94.0	-97.9	-101.75	-105.4	-106.7	-104.85	-100.45	-100.3	-100.55
ch1:	14:40:02	-97.4	-88.85	-83.75	-80.95	-81.9	-83.8	-84.25	-81.3	-77.15	-72.25	-67.95	-66.65	-67.7	-73.5	-77.3	-76.2
ch1:	14:40:02	-72.25	-68.6	-61.85	-57.0	-53.5	-50.9	-46.85	-42.5	-41.05	-43.15	-49.85	-59.3	-68.25	-72.7	-76.4	-75.3
ch1:	14:40:02	-73.55	-71.15	-68.6	-63.85	-60.75	-57.35	-54.85	-51.6	-51.4	-54.8	-59.35	-69.25	-79.7	-79.9	-70.15	-61.5
ch1:	14:40:02	-56.1	-55.15	-51.1	-42.9	-31.2	-19.85	-12.75	-11.65	-13.9	-17.2	-17.1	-11.55	-7.05	-3.8	-1.3	5.75
ch1:	14:40:02	14.4	24.05	31.05	34.95	29.25	19.35	11.35	12.4	21.05	29.65	33.5	35.05	36.3	34.65	28.15	15.55
ch1:	14:40:02	8.9	8.15	9.75	12.35	18.4	24.55	33.2	39.25	41.45	42.1	40.1	35.95	31.2	29.1	29.1	34.6
ch1:	14:40:02	41.2	48.75	50.4	48.9	43.95	39.3	36.35	32.8	29.35	33.05	40.0	44.45	49.25	46.05	38.25	34.4
ch1:	14:40:02	35.85	40.2	51.2	59.55	63.5	63.65	61.15	59.7	62.0	64.8	66.8	65.1	55.9	48.35	47.2	50.85
ch1:	14:40:02	49.3	42.55	30.5	18.55	8.35	2.05	-4.05	-8.1	-8.25	-3.9	6.15	15.45	19.15	16.85	15.25	13.1
ch1:	14:40:02	14.75	17.45	14.2	2.65	-7.85	-18.2	-25.35	-26.75	-26.85	-30.8	-38.15	-48.25	-55.55	-54.7	-52.0	-46.6
ch1:	14:40:02	-41.0	-36.3	-30.1	-16.05	-5.9	-3.75	-7.2	-11.75	-13.9	-11.55	-5.8	1.25	9.6	10.55	5.1	-3.95
ch1:	14:40:02	-13.35	-25.55	-38.4	-57.85	-74.25	-77.45	-66.15	-51.05	-42.8	-39.6	-32.95	-26.85	-23.75	-17.4	-14.95	-16.85
ch1:	14:40:02	-21.15	-26.35	-31.4	-30.4	-28.7	-24.1	-15.2	-3.05	13.75	28.95	36.15	38.3	37.0	29.7	22.2	9.8
ch1:	14:40:02	-4.95	-14.1	-10.25	1.75	16.55	26.0	28.2	24.25	15.6	4.7	-4.7	-11.85	-20.85	-29.15	-32.55	-31.75
ch1:	14:40:02	-39.55	-52.6	-64.4	-72.35	-81.45	-89.05	-93.65	-91.75	-86.15	-83.5	-83.55	-82.7	-76.0	-66.95	-63.0	-64.35
ch1:	14:40:02	-58.5	-50.95	-43.1	-33.75	-26.2	-33.45	-51.4	-69.95	-71.1	-54.9	-35.9	-21.05	-13.3	-14.4	-25.1	-37.2
ch1:	14:40:02	-51.35	-58.8	-50.85	-32.25	-18.95	-10.05	-1.85	4.95	3.7	-5.65	-14.75	-21.05	-26.15	-32.55	-37.7	-43.25
ch1:	14:40:02	-43.15	-44.75	-51.15	-60.9	-67.65	-68.8	-61.25	-54.55	-51.4	-47.1	-38.65	-26.65	-16.0	-13.8	-22.5	-30.5
ch1:	14:40:02	-35.1	-32.8	-27.7	-25.7	-23.75	-11.85	2.7	12.95	22.2	29.4	30.9	28.05	27.1	24.55	16.55	9.8
ch1:	14:40:02	17.55	33.35	51.6	62.05	63.0	55.65	42.25	33.1	36.15	37.65	29.5	17.4	2.45	-9.05	-17.55	-24.45
ch1:	14:40:02	-29.95	-35.1	-41.45	-35.8	-21.25	-0.7	21.55	33.9	31.9	24.55	13.35	-0.35	-11.75	-21.5	-25.4	-23.65
ch1:	14:40:02	-18.7	-13.5	-8.15	-6.75	-12.2	-28.85	-43.75	-42.4	-32.1	-26.8	-25.5	-22.7	-19.1	-16.15	-18.95	-19.1
ch1:	14:40:02	-15.65	-7.5	3.2	10.5	4.9	-5.15	-14.75	-19.8	-14.75	-5.55	5.4	16.4	15.75	6.45	6.95	12.6
ch1:	14:40:05	-48.1	-57.05	-64.9	-62.9	-56.55	-52.0	-50.0	-42.4	-34.1	-32.2	-32.25	-34.35	-40.7	-44.35	-34.75	-19.05
ch1:	14:40:05	-0.95	10.95	13.35	10.7	12.45	12.35	6.35	-2.6	-3.85	6.0	19.35	25.25	24.85	28.3	32.8	35.4
ch1:	14:40:05	30.0	17.75	4.5	1.85	3.95	8.45	12.6	14.9	17.15	20.05	17.0	8.05	1.05	-4.35	-4.9	-3.3
ch1:	14:40:05	2.6	14.15	30.15	40.4	45.95	42.05	34.1	36.6	48.35	53.15	54.65	62.1	69.45	77.0	82.1	79.8
ch1:	14:40:05	67.65	55.45	45.55	44.15	48.5	52.1	52.15	52.6	47.7	37.85	29.6	23.4	23.55	25.5	25.05	22.75
ch1:	14:40:05	22.8	18.2	8.4	-8.5	-15.9	-3.85	13.15	23.1	25.55	20.3	17.5	21.3	18.15	8.55	0.65	4.3
ch1:	14:40:05	18.3	37.65	50.85	56.3	48.7	34.55	17.95	4.35	-1.55	4.5	20.7	40.55	49.7	44.15	35.15	30.15
ch1:	14:40:05	30.1	25.45	14.3	6.8	6.65	3.7	2.45	4.4	3.85	2.9	0.9	3.4	9.25	10.0	2.95	5.8
ch1:	14:40:05	10.5	8.5	6.2	13.1	17.7	26.1	35.65	33.95	20.35	10.85	9.35	8.45	4.9	1.6	4.5	10.95
ch1:	14:40:05	18.6	23.9	23.75	18.4	8.9	-1.6	-7.95	-11.3	-7.75	4.3	9.0	3.4	-0.2	2.7	1.75	4.95
ch1:	14:40:05	17.95	37.75	43.8	29.35	9.1	5.0	7.8	7.4	8.5	14.75	21.7	24.5	21.65	9.65	-7.55	-28.3
ch1:	14:40:05	-47.65	-62.7	-62.05	-43.55	-14.2	12.45	29.35	31.7	20.05	-6.0	-30.6	-39.0	-32.45	-19.25	-9.15	-4.9
ch1:	14:40:05	-6.65	-9.25	-18.7	-27.55	-34.25	-38.05	-38.35	-32.95	-19.6	1.4	21.6	34.55	37.5	26.1	9.3	-9.75
ch1:	14:40:05	-22.75	-20.35	-6.75	-0.05	2.2	0.4	-1.6	-3.75	-11.45	-25.7	-31.85	-23.35	-6.95	5.65	6.45	3.95
ch1:	14:40:05	3.35	3.6	-2.9	-16.65	-30.35	-29.5	-23.05	-16.35	-6.85	-1.05	-1.6	-1.95	-7.5	-23.9	-36.4	-46.45
ch1:	14:40:05	-51.65	-51.2	-52.55	-61.55	-66.1	-65.05	-63.8	-66.4	-69.4	-65.2	-53.35	-41.7	-30.9	-22.65	-25.4	-34.45
ch1:	14:40:05	-42.55	-42.5	-36.3	-26.45	-19.2	-11.75	4.25	23.75	29.85	20.7	5.1	-12.8	-20.6	-18.45	-9.2	-2.3
ch1:	14:40:05	-3.0	-8.1	-9.45	-18.0	-29.4	-36.95	-46.8	-56.9	-58.4	-56.6	-54.3	-50.75	-52.55	-53.9	-52.9	-58.3
ch1:	14:40:05	-72.0	-79.85	-75.5	-60.25	-50.65	-46.05	-44.8	-44.15	-40.25	-32.5	-29.5	-29.95	-26.25	-18.15	-6.25	-0.85
ch1:	14:40:05	-5.7	-9.55	-3.9	1.15	5.55	7.5	7.4	5.65	0.95	-4.9	-3.25	4.05	9.6	11.6	9.25	13.1
ch1:	14:40:05	22.1	30.9	32.85	30.0	23.5	24.15	21.05	9.1	1.75	8.15	18.15	23.15	23.25	23.45	21.85	6.7
ch1:	14:40:05	-9.25	-10.75	0.85	12.45	22.6	30.65	34.2	28.65	17.85	8.55	-4.0	-14.4	-16.95	-9.75	4.5	25.2
ch1:	14:40:05	31.4	19.05	1.3	-2.65	2.2	7.45	12.35	21.7	26.3	23.6	16.25	8.0	1.8	-1.4	0.9	3.05
ch1:	14:40:05	0.1	-3.6	3.0	6.65	1.4	-7.2	-16.0	-20.4	-10.75	1.6	4.05	3.7	-0.65	-7.95	-19.4	-27.8
ch1:	14:40:08	-28.0	-15.15	-6.85	-4.45	-9.25	-19.65	-30.2	-35.1	-29.4	-17.3	-8.45	-5.4	-9.75	-18.75	-28.25	-27.55
ch1:	14:40:08	-23.45	-21.3	-20.0	-18.0	-20.7	-20.95	-17.1	-13.35	-20.45	-40.3	-58.0	-65.4	-70.3	-73.7	-65.3	-56.5
ch1:	14:40:08	-51.55	-49.65	-50.85	-55.95	-61.75	-66.3	-60.75	-50.7	-44.65	-40.5	-34.05	-29.45	-34.3	-42.45	-38.0	-23.4
ch1:	14:40:08	-19.5	-21.95	-24.7	-31.0	-39.3	-40.05	-38.2	-39.2	-40.3	-41.45	-41.2	-35.6	-22.5	-10.45	-2.6	0.95
ch1:	14:40:08	6.6	7.1	0.1	-8.3	-7.3	-3.75	2.35	12.2	19.15	18.9	11.9	4.0	0.2	1.7	2.7	4.15
ch1:	14:40:08	3.75	2.95	-3.0	-8.45	-10.45	-7.0	2.55	18.6	26.65	22.6	16.4	11.6	10.35	10.2	8.85	6.8
ch1:	14:40:08	8.8	6.55	3.2	-4.0	-13.65	-25.1	-35.15	-43.15	-48.6	-55.1	-61.35	-65.0	-76.7	-93.25	-106.0	-115.7
ch1:	14:40:08	-127.35	-133.15	-135.2	-130.05	-118.85	-106.8	-101.0	-105.0	-112.3	-114.15	-114.95	-119.55	-117.4	-108.0	-98.6	-95.0
ch1:	14:40:08	-91.7	-87.2	-79.3	-73.75	-64.75	-55.5	-49.05	-49.3	-51.4	-50.65	-39.55	-27.65	-25.25	-24.2	-20.1	-17.95
ch1:	14:40:08	-19.6	-22.8	-25.3	-19.45	-10.8	-4.95	0.7	12.0	23.4	26.75	22.4	17.4	20.05	26.65	34.2	35.45
ch1:	14:40:08	36.25	38.8	43.9	46.6	46.7	41.3	39.2	32.9	21.3	7.45	-3.75	-9.4	-7.95	-5.9	-5.1	-8.1
ch1:	14:40:08	-18.5	-32.45	-46.3	-55.8	-63.15	-67.6	-65.15	-58.4	-54.15	-53.3	-47.7	-43.4	-40.4	-40.6	-39.5	-38.15
ch1:	14:40:08	-38.45	-43.1	-49.95	-59.15	-67.95	-70.95	-64.6	-52.65	-42.6	-35.3	-33.0	-36.15	-37.15	-29.15	-19.5	-8.35
ch1:	14:40:08	1.55	12.65	18.7	17.6	6.75	-6.55	-15.05	-16.2	-18.5	-16.8	-13.7	-13.1	-6.55	0.55	4.75	5.4
ch1:	14:40:08	8.7	11.35	13.0	13.05	17.65	17.45	10.7	6.85	5.75	3.55	9.35	17.6	22.85	25.3	23.2	19.75
ch1:	14:40:08	18.2	12.9	1.8	-1.7	-3.1	-5.45	-3.4	3.65	10.2	12.95	16.55	18.2	19.8	18.65	14.7	11.05
ch1:	14:40:08	7.7	0.75	0.95	5.1	8.2	11.35	14.0	12.65	9.85	7.15	0.3	-13.85	-32.05	-44.15	-54.3	-64.2
ch1:	14:40:08	-76.0	-85.25	-91.4	-92.45	-90.5	-85.1	-79.5	-74.1	-70.05	-67.65	-61.7	-51.45	-37.6	-29.05	-24.35	-25.85
ch1:	14:40:08	-30.15	-40.45	-49.1	-52.4	-47.4	-40.2	-33.05	-28.05	-19.4	-9.7	-1.45	4.7	6.15	4.7	3.6	0.25
ch1:	14:40:08	-8.7	-12.45	-14.7	-20.65	-24.85	-25.3	-27.65	-26.6	-19.35	-15.15	-12.45	-8.4	-0.8	8.15	15.35	17.55
ch1:	14:40:08	15.8	4.55	-5.5	-8.4	-6.1	-4.55	-2.85	-1.3	-2.0	-4.95	-4.95	-7.05	-14.15	-16.45	-18.1	-21.15
ch1:	14:40:08	-20.55	-18.9	-21.4	-23.45	-25.35	-24.75	-20.35	-20.4	-22.6	-21.35	-17.05	-14.9	-12.3	-10.15	-8.1	-15.55
ch1:	14:40:08	-20.55	-20.4	-23.4	-31.15	-34.1	-37.0	-41.5	-44.0	-41.2	-36.6	-30.05	-17.95	-8.1	-4.0	-2.65	0.8
ch1:	14:40:08	-1.6	-5.05	-7.2	-7.1	-11.4	-15.65	-16.65	-11.75	-11.6	-16.05	-23.2	-31.05	-42.15	-55.15	-63.25	-65.45
ch1:	14:40:12	-57.85	-46.4	-37.0	-30.85	-28.05	-27.45	-28.1	-24.15	-19.8	-15.85	-10.2	-0.45	15.95	26.8	24.8	16.1
ch1:	14:40:12	13.7	17.35	20.35	19.9	26.8	35.05	39.0	40.45	40.95	43.05	49.35	56.05	60.25	60.8	52.85	44.0
ch1:	14:40:12	41.7	38.2	31.35	30.75	33.45	34.25	30.55	23.05	14.3	10.0	18.8	31.95	38.7	37.95	38.55	36.3
ch1:	14:40:12	31.95	30.45	26.05	9.45	-4.55	-12.95	-16.75	-12.0	-2.95	-1.9	-7.65	-14.35	-22.2	-28.65	-31.6	-30.5
ch1:	14:40:12	-32.55	-38.05	-40.9	-40.5	-38.95	-35.25	-31.7	-28.9	-29.55	-38.6	-49.5	-57.45	-64.3	-76.05	-81.7	-85.2
ch1:	14:40:12	-88.15	-89.95	-84.75	-80.35	-77.9	-81.15	-81.95	-78.0	-70.6	-64.55	-62.1	-63.3	-63.45	-63.65	-65.8	-67.0
ch1:	14:40:12	-68.2	-69.8	-72.95	-68.95	-56.3	-48.75	-46.85	-44.0	-41.85	-41.2	-42.55	-53.8	-64.25	-67.65	-63.2	-57.3
ch1:	14:40:12	-49.35	-45.3	-38.6	-30.6	-25.25	-22.15	-13.55	-4.3	2.45	2.75	-5.85	-17.45	-24.3	-25.0	-22.3	-20.6
ch1:	14:40:12	-25.8	-30.65	-31.8	-27.05	-23.7	-23.55	-22.95	-16.45	-12.85	-13.0	-12.6	-10.4	-9.45	-6.95	0.7	7.65
ch1:	14:40:12	9.85	10.5	12.1	12.6	15.75	18.9	17.35	15.45	14.25	14.4	18.4	27.6	37.75	49.6	58.15	61.95
ch1:	14:40:12	59.45	54.4	45.05	39.55	40.8	53.45	66.7	74.35	76.7	78.45	77.75	74.0	71.0	68.85	62.6	50.75
ch1:	14:40:12	47.4	51.4	54.85	53.8	49.65	41.9	30.9	18.55	7.8	2.9	0.15	-2.0	-6.9	-8.85	-13.1	-17.85
ch1:	14:40:12	-21.15	-20.8	-22.5	-20.35	-17.2	-16.35	-17.05	-16.75	-20.3	-18.05	-12.5	-12.4	-14.3	-16.25	-15.55	-14.55
ch1:	14:40:12	-10.7	-5.05	0.1	0.05	4.95	18.4	27.9	30.8	29.2	24.95	19.95	18.1	19.1	25.75	31.15	30.3
ch1:	14:40:12	25.6	26.45	25.3	22.9	24.4	26.15	25.3	28.15	27.65	22.05	22.25	24.35	24.85	26.45	28.25	28.9
ch1:	14:40:12	33.75	32.9	29.25	28.75	29.75	28.35	28.95	27.6	22.6	20.2	18.8	18.5	15.85	17.7	18.95	17.6
ch1:	14:40:12	14.65	14.55	13.55	17.1	19.4	18.3	17.7	20.3	22.1	25.75	27.5	24.4	20.85	13.85	4.4	-3.85
ch1:	14:40:12	-11.25	-18.4	-19.6	-20.6	-21.9	-24.25	-29.8	-26.8	-14.5	-1.8	7.5	15.05	16.5	15.65	8.5	1.6
ch1:	14:40:12	-1.5	2.35	5.65	9.8	9.4	5.1	-0.9	-6.55	-15.05	-23.0	-28.1	-27.4	-23.15	-18.15	-15.0	-9.25
ch1:	14:40:12	0.4	7.8	13.1	16.8	19.5	20.45	19.5	20.15	21.05	21.35	15.4	6.95	-4.45	-11.95	-14.0	-12.5
ch1:	14:40:12	-17.55	-24.1	-29.8	-32.0	-35.55	-35.95	-34.1	-27.45	-19.85	-15.35	-14.15	-11.5	-8.65	-7.55	-5.4	-2.75
ch1:	14:40:12	-2.7	-0.75	5.0	9.65	9.75	13.2	19.05	19.95	16.85	18.55	26.85	42.85	60.35	73.4	74.4	67.85
ch1:	14:40:12	56.1	47.65	38.5	27.95	23.65	26.85	31.45	39.55	46.2	50.65	54.8	55.75	54.05	51.85	50.55	49.15
ch1:	14:40:12	52.5	52.55	47.55	42.95	47.35	51.5	50.15	49.6	48.7	39.4	27.1	17.7	10.55	9.0	11.4	14.1
ch1:	14:40:15	11.2	9.2	9.3	13.4	13.1	14.5	19.55	24.45	31.2	35.7	35.7	34.0	27.4	11.0	-3.4	-8.95
ch1:	14:40:15	-11.0	-14.05	-16.2	-22.05	-24.3	-16.3	-9.05	-12.15	-11.5	-0.95	10.25	19.65	22.1	18.8	14.8	12.55
ch1:	14:40:15	6.4	3.9	2.55	-1.3	-8.75	-13.6	-18.25	-20.4	-17.8	-12.4	-10.05	-13.9	-15.75	-13.65	-7.25	-0.2
ch1:	14:40:15	5.55	8.1	13.0	18.4	19.6	17.95	19.45	20.2	19.7	14.3	7.85	10.95	15.15	10.75	6.45	6.35
ch1:	14:40:15	-1.6	-9.15	-7.95	-1.55	3.2	4.05	-2.05	-6.2	-2.6	4.7	13.0	17.3	20.4	24.2	22.75	16.55
ch1:	14:40:15	13.65	9.15	3.4	-1.05	-2.75	0.6	5.75	7.75	8.55	11.55	14.2	20.6	23.3	21.5	16.65	15.6
ch1:	14:40:15	14.75	13.3	8.3	10.0	10.45	3.45	-5.45	-13.15	-23.9	-34.35	-39.35	-43.65	-49.1	-55.6	-58.95	-60.35
ch1:	14:40:15	-59.55	-59.05	-56.1	-51.7	-43.5	-40.1	-39.75	-39.4	-36.35	-31.2	-25.45	-20.8	-18.45	-13.4	-6.15	3.15
ch1:	14:40:15	10.55	14.2	13.65	8.85	-0.8	-1.65	5.55	7.85	8.1	10.7	12.8	14.05	13.3	8.6	2.95	0.75
ch1:	14:40:15	7.65	15.9	21.15	25.8	29.4	28.95	28.95	23.7	18.5	17.5	16.75	19.95	27.65	31.45	27.8	28.4
ch1:	14:40:15	38.4	51.45	52.5	49.45	49.4	46.55	38.0	30.45	27.25	30.8	32.6	29.6	32.5	39.0	42.6	38.15
ch1:	14:40:15	28.1	20.85	21.35	23.75	29.75	30.95	24.8	21.45	25.5	29.6	31.9	31.65	26.95	24.75	20.45	12.85
ch1:	14:40:15	4.15	1.25	1.3	3.35	3.45	0.5	-4.3	-7.2	-6.8	-3.0	1.1	0.55	-5.9	-12.8	-12.4	-10.65
ch1:	14:40:15	-8.45	-7.65	-2.15	5.8	14.1	20.15	25.15	23.95	16.05	6.6	-3.1	-8.8	-5.7	-2.55	-6.55	-10.65
ch1:	14:40:15	-14.4	-16.95	-19.05	-20.35	-22.35	-23.0	-25.5	-28.65	-32.1	-34.5	-30.3	-21.8	-13.45	-6.5	-0.6	3.05
ch1:	14:40:15	7.4	11.3	14.8	14.65	14.35	12.8	9.3	7.65	9.85	13.7	19.95	22.55	16.15	14.8	18.85	22.55
ch1:	14:40:15	23.95	28.05	31.75	34.65	28.95	21.8	20.15	19.05	17.25	21.1	24.7	24.7	21.5	10.75	2.85	6.75
ch1:	14:40:15	12.8	10.95	13.4	17.15	13.65	7.7	7.6	11.15	16.55	17.75	12.95	7.55	4.05	6.75	12.5	14.8
ch1:	14:40:15	12.9	13.05	13.8	22.1	31.4	30.5	21.8	14.25	9.9	13.45	21.3	24.25	24.55	16.05	9.0	11.3
ch1:	14:40:15	14.6	13.55	17.1	20.9	26.85	26.55	17.55	8.4	5.3	4.3	11.2	22.1	25.35	20.8	14.05	15.7
ch1:	14:40:15	20.7	21.85	22.2	24.7	20.75	20.05	24.45	25.05	26.9	33.55	36.4	28.55	20.0	16.6	17.55	15.9
ch1:	14:40:15	19.75	22.2	22.55	20.45	17.6	11.4	8.35	11.65	17.75	22.15	24.6	24.45	19.55	12.95	7.65	4.7
ch1:	14:40:15	2.1	3.2	7.55	13.35	16.25	11.3	3.75	2.05	5.8	8.4	12.5	16.85	19.2	18.3	18.35	16.4
ch1:	14:40:15	14.75	10.6	7.8	6.85	10.35	11.9	9.65	3.45	-2.45	-4.25	3.15	12.8	12.05	2.5	-3.85	0.9
ch1:	14:40:18	11.25	17.2	8.25	-2.05	-2.3	3.25	5.45	3.9	-5.8	-9.6	1.55	11.75	11.4	2.25	-6.4	-6.4
ch1:	14:40:18	-0.4	0.15	-2.15	-6.65	-5.7	4.1	12.65	14.35	12.9	4.8	-5.55	-9.7	-13.7	-20.25	-31.45	-39.2
ch1:	14:40:18	-44.4	-47.5	-48.55	-40.65	-33.0	-29.2	-34.1	-44.95	-50.95	-46.05	-39.2	-36.85	-35.65	-33.45	-30.65	-27.0
ch1:	14:40:18	-23.7	-25.2	-24.6	-23.3	-23.35	-22.3	-21.35	-21.25	-20.2	-20.0	-17.75	-5.95	6.15	10.4	7.15	3.4
ch1:	14:40:18	0.85	4.4	9.45	13.45	13.85	14.85	12.9	6.5	4.65	10.2	11.65	5.6	5.35	10.35	12.3	4.9
ch1:	14:40:18	-1.7	-1.05	4.9	7.9	5.9	-0.25	-1.3	3.6	5.8	1.15	-5.9	-10.65	-11.3	-5.05	0.9	3.2
ch1:	14:40:18	1.4	-0.6	-4.8	-3.7	3.6	7.25	-1.7	-11.15	-12.45	-9.3	-7.75	-13.0	-21.1	-25.8	-20.55	-14.3
ch1:	14:40:18	-14.5	-20.05	-21.25	-18.15	-11.05	-6.0	-7.85	-9.9	-6.65	-5.4	-5.7	-5.85	-6.7	-2.4	1.1	-3.15
ch1:	14:40:18	-11.25	-16.4	-18.5	-10.8	-2.45	-3.2	-5.3	-1.5	4.1	9.6	12.2	7.25	2.95	2.05	1.25	-4.15
ch1:	14:40:18	-7.55	-4.9	5.45	12.85	15.9	17.95	20.6	18.4	11.15	-1.15	-13.0	-16.05	-12.45	-9.7	-10.6	-13.45
ch1:	14:40:18	-20.05	-23.65	-20.4	-13.75	-10.2	-11.2	-15.95	-20.5	-20.65	-14.2	-6.1	-10.8	-21.05	-25.15	-18.75	-13.75
ch1:	14:40:18	-11.95	-16.85	-20.95	-20.6	-15.65	-17.1	-21.6	-24.0	-21.2	-14.8	-10.65	-13.9	-19.8	-19.35	-16.95	-15.0
ch1:	14:40:18	-15.7	-15.9	-16.7	-13.2	-7.3	-3.95	-8.15	-12.5	-16.4	-25.65	-38.45	-43.65	-36.0	-20.95	-9.5	-10.15
ch1:	14:40:18	-14.0	-17.65	-16.9	-10.8	-2.2	1.2	4.35	8.8	9.4	6.05	1.5	-0.75	-2.85	-3.0	-2.25	-1.8
ch1:	14:40:18	-7.3	-7.85	-1.9	4.2	5.95	8.8	14.0	18.1	14.45	7.75	4.8	3.15	3.55	7.15	12.9	12.7
ch1:	14:40:18	8.65	4.05	1.95	-1.05	-1.4	-0.4	4.55	11.15	13.05	11.05	7.5	3.5	0.35	3.95	10.95	12.45
ch1:	14:40:18	5.4	-0.25	-3.25	-5.65	-2.85	8.6	19.5	20.35	8.2	-8.35	-14.9	-12.8	-7.35	-7.2	-6.4	3.4
ch1:	14:40:18	17.25	14.1	0.85	-4.05	4.75	12.05	11.6	6.3	5.3	10.25	14.6	8.25	-5.7	-10.75	-2.4	9.8
ch1:	14:40:18	13.9	13.9	6.55	-1.05	0.2	10.3	14.8	7.6	0.35	6.9	19.9	21.3	9.0	-4.4	-3.5	6.7
ch1:	14:40:18	15.85	14.5	10.6	10.15	14.95	16.8	12.65	5.15	2.95	4.8	5.9	3.95	2.5	3.15	-0.25	-3.25
ch1:	14:40:18	-0.15	5.8	5.85	1.45	-6.0	-9.9	-4.45	3.8	9.4	11.25	9.7	4.7	6.55	7.0	2.1	-4.3
ch1:	14:40:18	-3.15	-2.15	-0.85	-0.3	-1.15	-3.4	-2.05	-5.4	-11.2	-8.45	-0.5	3.0	2.65	1.15	2.4	11.25
ch1:	14:40:18	15.8	14.05	14.5	21.35	24.2	19.0	9.0	1.25	-2.05	-0.7	3.1	1.15	-5.8	-14.9	-21.25	-19.15
ch1:	14:40:18	-7.2	-4.65	-10.1	-10.05	-9.65	-16.4	-20.1	-20.75	-21.6	-18.7	-15.25	-11.75	-9.25	-12.7	-19.4	-17.45
ch1:	14:40:21	-12.85	-5.25	-0.6	-6.75	-24.7	-35.7	-35.5	-28.5	-23.25	-22.6	-23.8	-26.85	-28.05	-27.2	-29.2	-33.35
