Ch	Time	ch[0]	ch[1]	ch[2]	ch[3]	ch[4]	ch[5]	ch[6]	ch[7]	ch[8]	ch[9]	ch[10]	ch[11]	ch[12]	ch[13]	ch[14]	ch[15]
ch1:	14:17:29	-3.1	-15.45	-30.0	-43.8	-50.05	-42.45	-26.65	-9.4	2.9	6.65	5.0	2.85	-0.25	-4.4	-10.75	-19.55
ch1:	14:17:29	-25.35	-28.85	-36.75	-39.8	-33.65	-26.25	-18.75	-13.25	-14.2	-18.5	-23.2	-27.6	-24.7	-15.55	-8.65	-2.8
ch1:	14:17:29	1.9	3.6	0.2	-5.45	-10.45	-15.45	-19.65	-23.8	-27.0	-25.7	-20.35	-12.45	-2.25	5.25	5.1	3.15
ch1:	14:17:29	0.9	-2.65	-4.6	-1.8	4.1	8.7	10.55	16.0	23.1	27.5	31.8	34.85	32.05	28.45	26.55	25.35
ch1:	14:17:29	20.8	15.15	13.85	15.35	19.25	25.7	32.7	38.6	42.85	42.35	37.4	31.25	22.25	13.35	5.85	1.45
ch1:	14:17:29	5.25	14.85	21.2	23.1	21.15	18.75	18.6	17.1	13.15	9.0	6.45	9.55	14.6	14.15	11.45	10.95
ch1:	14:17:29	9.0	7.15	10.95	16.2	17.75	19.3	20.65	15.7	8.65	6.8	12.0	19.5	24.3	26.55	28.95	29.3
ch1:	14:17:32	27.65	25.0	15.85	4.2	1.25	3.1	5.15	7.9	12.8	19.85	23.9	24.15	21.0	13.6	4.75	-0.15
ch1:	14:17:32	-2.5	-1.7	4.15	10.15	16.45	19.65	16.95	12.3	12.05	13.35	13.65	9.4	6.9	9.05	12.4	15.2
ch1:	14:17:32	16.75	15.6	14.35	12.85	10.85	7.95	7.65	16.5	27.65	27.3	17.6	8.6	4.65	6.6	11.25	14.95
ch1:	14:17:32	18.95	21.65	19.2	14.65	16.3	22.35	25.5	23.9	17.1	6.2	-1.75	-3.45	-1.2	4.75	10.9	13.8
ch1:	14:17:32	16.6	17.9	15.75	14.1	9.85	6.55	12.85	19.25	18.9	16.8	11.7	5.45	5.15	9.8	13.45	16.75
ch1:	14:17:32	20.85	26.25	31.7	34.6	33.7	32.6	30.5	26.1	18.7	10.1	7.0	10.0	11.5	11.9	9.85	7.65
ch1:	14:17:32	12.7	24.3	33.2	35.7	32.75	28.6	26.05	21.45	11.75	0.65	-7.25	-7.2	4.35	20.05	29.35	28.35
ch1:	14:17:32	19.1	5.4	-8.65	-12.75	-5.4	4.1	11.55	14.8	14.1	14.5	13.85	8.75	2.85	-2.85	-8.4	-6.6
ch1:	14:17:32	2.0	11.8	17.9	17.0	11.8	8.9	6.75	3.5	1.5	0.95	3.45	11.6	18.75	21.2	21.6	18.5
ch1:	14:17:32	10.8	4.2	2.55	1.55	-3.4	-7.85	-2.6	14.0	32.65	46.3	52.05	49.05	39.3	27.0	16.95	10.25
ch1:	14:17:32	5.45	3.1	3.7	4.0	6.1	11.55	16.0	19.95	26.0	26.65	21.35	14.85	10.95	9.05	8.7	6.8
ch1:	14:17:32	6.45	11.65	19.45	25.05	26.45	21.55	13.15	3.05	-7.5	-15.6	-12.45	1.15	14.7	20.95	20.4	11.75
ch1:	14:17:32	-0.1	-10.1	-14.95	-12.7	-4.2	6.25	13.25	15.6	18.1	22.9	23.4	16.75	11.25	7.2	0.9	-0.55
ch1:	14:17:32	7.6	17.05	25.1	28.35	27.9	28.05	20.25	2.3	-9.8	-12.65	-14.25	-12.35	-0.05	12.6	15.0	10.1
ch1:	14:17:32	6.9	8.05	11.35	7.6	-3.35	-15.8	-25.25	-29.7	-29.95	-24.55	-8.95	7.05	15.4	18.9	19.5	16.9
ch1:	14:17:32	12.45	5.7	-0.55	0.05	3.0	7.55	14.95	22.55	23.2	18.55	13.1	10.15	8.7	9.9	14.7	20.9
ch1:	14:17:32	26.1	28.95	26.25	20.75	18.95	21.95	24.45	25.4	23.85	24.7	29.65	38.95	42.0	37.8	30.9	24.05
ch1:	14:17:32	17.0	13.65	11.6	13.35	22.0	30.15	31.9	30.1	24.8	22.7	26.7	31.7	33.35	31.3	24.9	20.2
ch1:	14:17:32	17.7	16.7	21.55	28.45	28.8	30.4	35.35	39.3	40.2	39.55	37.3	35.55	34.55	35.65	34.7	26.8
ch1:	14:17:32	15.7	11.8	17.75	26.8	32.8	34.25	31.85	27.9	25.3	24.6	18.7	12.5	9.35	4.1	-6.1	-14.2
ch1:	14:17:32	-15.6	-8.45	3.15	11.65	14.65	14.4	14.2	12.65	11.6	13.35	14.85	14.25	12.75	10.1	9.2	12.3
ch1:	14:17:32	15.9	18.25	20.45	19.85	17.6	17.1	18.4	18.2	16.85	18.7	26.05	30.05	26.15	20.65	16.25	12.6
ch1:	14:17:32	11.95	14.35	17.15	20.6	23.9	24.85	21.4	15.5	7.75	0.85	-4.9	-3.95	-0.15	2.4	6.75	13.55
ch1:	14:17:32	17.5	17.6	12.45	5.0	-0.4	-3.4	-3.0	0.1	0.85	2.0	3.25	2.55	0.65	-2.45	-9.25	-12.5
ch1:	14:17:35	-11.8	-9.25	-2.65	4.6	7.45	8.95	9.25	6.15	0.4	-2.7	1.3	7.95	12.8	14.7	11.9	7.25
ch1:	14:17:35	2.25	-8.55	-14.4	-5.45	7.05	15.8	21.5	21.55	15.85	4.9	-10.15	-21.45	-26.3	-25.0	-14.4	3.2
ch1:	14:17:35	17.2	21.3	16.85	5.35	-11.8	-25.7	-27.8	-20.4	-9.35	-2.3	-0.2	0.35	1.1	-0.05	-6.45	-17.4
ch1:	14:17:35	-27.4	-30.05	-23.9	-12.05	0.45	9.6	14.45	11.4	3.65	-5.55	-13.35	-14.0	-6.05	-1.3	-0.95	-0.8
ch1:	14:17:35	-2.95	-6.8	-5.2	-5.7	-10.05	-12.9	-13.9	-17.0	-17.15	-16.35	-15.65	-12.55	-7.35	-5.25	-5.35	-9.4
ch1:	14:17:35	-16.15	-19.25	-21.4	-25.2	-22.55	-12.75	-4.1	-3.55	-11.25	-18.35	-17.45	-13.7	-11.65	-11.65	-13.65	-15.9
ch1:	14:17:35	-12.1	-3.1	3.55	2.05	-2.75	-9.2	-17.15	-21.15	-18.3	-18.25	-22.75	-27.85	-30.1	-28.8	-28.5	-29.9
ch1:	14:17:35	-31.7	-35.55	-37.85	-41.7	-48.2	-48.05	-41.2	-35.55	-27.55	-18.15	-10.7	-3.15	3.15	2.85	-3.85	-13.35
ch1:	14:17:35	-20.85	-25.8	-31.0	-37.05	-42.05	-42.9	-40.3	-35.0	-27.5	-17.95	-11.15	-6.45	-0.85	3.8	2.25	-3.45
ch1:	14:17:35	-10.9	-20.45	-28.3	-26.5	-17.2	-5.8	2.4	4.2	0.25	-6.3	-12.95	-16.25	-14.45	-7.75	-0.45	4.65
ch1:	14:17:35	9.9	12.1	9.1	8.0	8.15	6.75	5.8	4.1	-0.3	-4.15	-4.3	1.7	7.55	9.9	8.55	3.2
ch1:	14:17:35	-2.5	-4.1	-1.75	0.15	-2.95	-5.75	-0.75	7.9	11.05	9.25	6.4	5.0	7.0	10.45	17.3	24.05
ch1:	14:17:35	20.0	5.15	-7.0	-10.3	-7.85	-4.2	-2.05	0.6	8.65	17.1	16.2	4.85	-8.25	-16.5	-16.5	-10.1
ch1:	14:17:35	-0.9	6.7	11.65	13.15	11.85	6.15	-2.05	-7.85	-8.2	-4.7	0.6	1.85	-2.1	-5.6	-7.7	-9.9
ch1:	14:17:35	-8.25	-3.1	3.2	11.55	19.7	20.05	12.0	-0.65	-9.25	-11.7	-7.95	-1.35	3.4	2.25	-2.75	-7.75
ch1:	14:17:35	-6.0	4.0	16.75	23.2	16.45	-1.35	-19.15	-27.65	-24.5	-15.75	-7.5	0.8	8.25	14.0	14.8	6.95
ch1:	14:17:35	-6.85	-18.05	-23.7	-23.3	-18.5	-14.6	-13.75	-11.15	-2.75	5.3	6.05	1.1	-3.45	-9.3	-19.1	-27.6
ch1:	14:17:35	-27.2	-17.3	-5.2	0.7	-3.55	-16.8	-29.35	-31.9	-23.65	-12.35	-5.15	-1.45	-0.05	-5.05	-15.45	-26.6
ch1:	14:17:35	-35.35	-39.35	-38.35	-31.4	-15.6	1.0	9.15	7.0	-2.7	-14.8	-26.5	-35.75	-40.5	-37.95	-29.5	-18.5
ch1:	14:17:35	-10.25	-6.0	-5.1	-8.65	-18.5	-30.0	-37.6	-35.85	-28.65	-22.55	-16.65	-8.35	-5.6	-6.9	-7.45	-10.2
ch1:	14:17:35	-13.75	-10.25	-2.95	-2.45	-9.7	-12.75	-8.55	-2.75	-1.5	-2.5	-1.85	2.15	4.7	3.85	0.0	-2.55
ch1:	14:17:35	-2.8	0.7	10.35	18.7	15.6	8.6	5.95	4.6	2.05	-0.5	-0.2	5.05	8.35	7.15	2.95	1.05
ch1:	14:17:35	5.15	11.1	14.35	14.35	11.35	6.5	2.55	-1.35	-3.1	-0.1	4.85	10.65	16.35	16.15	9.6	1.1
ch1:	14:17:35	-2.45	-2.8	-2.95	-1.0	3.95	6.65	4.55	-1.4	-3.0	0.6	5.05	8.85	6.95	-1.2	-4.6	-4.0
ch1:	14:17:38	-5.85	-7.1	-2.0	8.65	16.6	11.8	3.15	-1.2	-3.9	-4.35	3.25	11.15	13.55	11.75	7.25	3.65
ch1:	14:17:38	5.2	8.3	9.95	11.9	13.8	10.75	7.65	12.8	16.45	9.4	-2.0	-9.35	-11.35	-5.3	7.5	23.6
ch1:	14:17:38	36.2	36.75	29.1	24.5	21.8	22.55	27.65	31.2	31.2	25.55	12.7	2.7	0.8	3.75	11.85	21.7
ch1:	14:17:38	22.6	16.6	13.6	15.6	18.25	22.1	26.1	25.1	18.5	12.45	10.45	10.75	10.15	12.0	15.7	14.95
ch1:	14:17:38	9.15	6.8	8.0	12.15	17.55	20.35	16.55	9.0	-5.05	-19.0	-23.25	-13.5	2.15	13.95	18.4	16.3
ch1:	14:17:38	8.3	0.75	-0.75	-1.1	-5.0	-8.85	-12.9	-16.55	-13.05	-0.25	7.1	1.1	-6.9	-13.0	-16.95	-12.7
ch1:	14:17:38	-2.8	1.5	0.75	-4.75	-10.2	-8.0	-5.9	-12.9	-16.5	-12.75	-5.35	3.7	12.05	16.45	13.65	7.2
ch1:	14:17:38	2.2	-7.8	-20.1	-23.3	-19.8	-14.85	-9.0	-1.65	5.5	7.6	6.4	7.0	4.5	-1.2	-2.8	-2.75
ch1:	14:17:38	-1.4	1.65	3.45	1.65	-1.6	-3.9	-3.4	-3.9	-1.2	6.3	12.25	13.25	11.9	7.55	5.05	4.5
ch1:	14:17:38	3.35	4.8	11.9	16.4	14.45	12.55	14.95	18.35	20.7	17.25	10.1	5.4	4.95	4.6	4.0	8.0
ch1:	14:17:38	17.4	24.4	25.4	22.4	19.3	16.6	11.9	7.9	11.45	14.65	13.75	18.7	28.35	35.7	40.15	40.1
ch1:	14:17:38	36.8	33.0	28.25	25.15	24.35	24.35	23.65	15.55	3.6	1.2	6.0	13.0	23.5	28.7	27.05	24.65
ch1:	14:17:38	19.75	17.8	22.55	22.1	12.65	-0.95	-12.1	-13.35	-7.3	-5.05	-6.15	-5.9	-4.25	0.75	5.95	4.55
ch1:	14:17:38	-1.95	-6.45	-4.9	2.1	6.8	2.65	-9.95	-21.3	-23.55	-17.0	-8.6	-3.6	-0.85	-2.3	-9.45	-13.9
ch1:	14:17:38	-11.2	-9.7	-11.25	-8.8	-6.6	-10.1	-14.1	-15.0	-13.5	-6.95	-0.7	-0.85	-3.4	-1.85	1.65	5.05
ch1:	14:17:38	7.15	8.9	7.65	1.65	-1.5	1.6	2.65	0.7	1.75	5.55	4.7	4.05	7.9	11.6	10.8	8.5
ch1:	14:17:38	6.9	6.7	7.1	9.2	9.45	5.85	-1.95	-3.95	3.65	15.8	22.0	18.05	10.7	12.15	17.65	22.05
ch1:	14:17:38	21.95	14.55	7.35	5.7	3.2	0.55	3.4	10.65	16.45	14.3	5.75	1.85	4.6	10.95	17.0	17.6
ch1:	14:17:38	12.9	7.2	3.75	3.4	4.5	8.45	15.6	22.7	27.8	27.8	18.55	6.5	-1.35	-1.2	6.05	14.05
ch1:	14:17:38	16.95	17.45	14.35	7.6	0.0	-5.55	-7.55	-6.7	-2.35	2.55	1.15	-2.05	-2.2	-0.55	3.0	11.45
ch1:	14:17:38	18.35	19.5	12.95	2.0	-6.35	-3.65	9.95	22.65	21.7	12.4	4.0	-0.8	4.3	16.7	27.55	33.85
ch1:	14:17:38	35.9	30.7	23.4	17.75	11.4	7.0	9.95	18.35	24.85	29.0	30.6	29.0	24.45	21.0	22.7	23.45
ch1:	14:17:38	17.1	13.05	14.5	13.25	7.85	1.05	-5.0	-8.2	-7.4	-4.85	-1.35	-0.5	1.6	4.05	-0.7	-10.1
ch1:	14:17:38	-15.15	-16.65	-14.0	-6.55	0.1	0.15	-5.1	-11.6	-15.4	-14.85	-9.95	-4.4	-3.45	-7.4	-9.7	-6.6
ch1:	14:17:41	-1.95	-2.35	-3.35	-4.0	-3.55	-4.75	-5.7	-0.85	7.4	6.85	-0.45	-6.7	-11.3	-13.15	-7.35	-1.05
ch1:	14:17:41	3.25	8.15	10.35	6.6	-1.95	-12.5	-17.8	-20.3	-21.85	-20.7	-18.4	-12.5	-2.9	0.1	-3.4	-5.75
ch1:	14:17:41	-7.55	-9.4	-10.95	-13.3	-11.85	-5.15	-3.2	-5.9	-7.8	-10.5	-11.75	-5.8	5.1	11.9	11.5	8.65
ch1:	14:17:41	5.8	4.4	7.4	7.8	3.9	4.95	12.05	14.65	9.8	0.65	-7.85	-12.2	-9.6	-2.95	-0.15	-4.2
ch1:	14:17:41	-8.9	-12.0	-10.9	-3.9	4.7	10.15	11.15	5.8	-5.05	-15.6	-19.2	-17.75	-12.2	-6.35	-6.05	-7.2
ch1:	14:17:41	-2.0	1.75	-2.3	-10.0	-16.85	-17.05	-12.7	-8.9	-6.35	-7.4	-10.6	-10.4	-9.55	-11.85	-13.55	-13.9
ch1:	14:17:41	-14.35	-16.7	-19.35	-21.05	-19.7	-10.35	5.45	11.15	2.5	-11.15	-19.4	-20.65	-17.9	-15.45	-13.25	-12.7
ch1:	14:17:41	-10.1	2.3	21.1	35.2	39.3	34.55	19.95	0.2	-14.6	-16.6	-5.3	12.3	24.25	22.75	11.65	-4.6
ch1:	14:17:41	-19.95	-25.95	-18.0	-4.85	4.05	8.15	6.1	-3.9	-17.2	-26.35	-28.85	-23.1	-11.95	-1.0	3.7	3.55
ch1:	14:17:41	-0.55	-9.95	-19.45	-22.6	-22.95	-23.0	-20.55	-15.25	-9.95	-7.9	-9.85	-14.15	-18.0	-19.1	-16.25	-13.25
ch1:	14:17:41	-12.65	-14.1	-17.65	-21.0	-17.15	-6.8	5.55	10.25	3.4	-6.7	-15.35	-23.8	-27.95	-28.65	-27.6	-22.2
ch1:	14:17:41	-14.6	-12.15	-10.9	-7.65	-7.65	-11.25	-13.8	-16.05	-17.85	-14.55	-8.7	-7.75	-10.1	-9.8	-10.25	-15.75
ch1:	14:17:41	-19.4	-16.0	-12.3	-12.25	-14.6	-19.95	-24.95	-25.45	-22.95	-18.2	-16.2	-18.8	-19.15	-17.6	-20.8	-23.55
ch1:	14:17:41	-22.85	-21.9	-22.1	-26.25	-31.4	-32.95	-31.2	-28.85	-27.3	-25.1	-19.2	-13.75	-13.25	-16.0	-16.5	-13.7
ch1:	14:17:41	-13.5	-17.05	-20.0	-21.3	-21.8	-21.05	-19.1	-14.35	-13.0	-19.55	-26.3	-28.45	-23.65	-11.4	-5.2	-9.95
ch1:	14:17:41	-12.6	-11.65	-13.15	-14.85	-16.4	-17.35	-16.35	-14.35	-6.65	4.8	6.9	-0.55	-6.25	-9.6	-9.85	-2.9
ch1:	14:17:41	7.05	14.0	15.15	9.5	6.05	5.85	6.1	8.25	8.0	-3.45	-12.25	-8.75	0.05	8.15	17.35	24.35
ch1:	14:17:41	22.35	11.7	4.1	1.95	0.8	2.65	6.75	12.6	21.35	25.7	20.65	12.3	9.05	13.7	16.75	13.05
ch1:	14:17:41	11.1	10.6	6.8	6.3	10.35	12.1	7.35	-3.05	-9.15	-4.85	4.0	11.65	17.35	21.2	25.2	23.05
ch1:	14:17:41	13.65	4.5	-3.2	-8.25	-3.55	6.8	14.05	18.3	20.45	15.4	4.1	-5.8	-6.1	4.7	23.4	36.55
ch1:	14:17:41	38.05	32.45	24.25	16.15	15.35	14.75	8.85	1.55	-1.9	0.75	8.6	14.15	12.35	5.7	3.2	7.0
ch1:	14:17:41	11.35	13.0	9.75	5.8	10.2	15.85	14.35	12.3	15.4	20.05	20.0	13.65	13.5	18.25	12.55	-0.7
ch1:	14:17:41	-6.6	-2.9	4.85	12.05	18.35	19.5	12.65	5.65	5.0	7.85	11.85	16.15	15.1	8.15	0.6	-4.45
ch1:	14:17:41	-12.2	-17.05	-11.85	-2.75	3.75	8.1	5.95	3.1	5.05	6.65	4.9	3.6	2.9	4.0	6.75	10.3
ch1:	14:17:44	8.5	12.45	12.3	4.2	-5.2	-13.25	-16.1	-9.25	-0.45	3.3	0.25	-8.15	-13.8	-11.0	-5.4	4.05
ch1:	14:17:44	17.1	22.65	17.15	7.0	-1.35	-0.65	6.25	13.35	18.05	17.5	9.85	3.85	2.45	9.1	23.7	35.5
ch1:	14:17:44	32.65	20.25	4.9	-4.55	-1.75	10.65	25.65	38.05	37.35	25.65	13.2	8.95	13.65	24.65	33.6	38.0
ch1:	14:17:44	32.2	17.35	0.9	-9.9	-9.8	5.2	24.75	36.15	32.35	12.6	-12.0	-25.25	-27.75	-22.2	-7.25	12.65
ch1:	14:17:44	27.55	31.3	19.3	-3.65	-22.05	-25.35	-16.85	-4.3	5.7	11.6	12.6	8.65	1.2	-3.15	-3.55	-3.25
ch1:	14:17:44	-3.25	-0.3	5.6	11.55	11.25	3.0	-5.15	-5.45	-0.25	3.8	1.0	-6.5	-11.85	-9.85	0.3	10.7
ch1:	14:17:44	14.65	17.35	21.4	21.75	15.45	4.3	-6.7	-8.2	-0.4	7.55	11.35	12.5	10.2	5.7	2.75	3.65
ch1:	14:17:44	6.85	10.35	9.15	2.9	0.5	5.2	10.55	14.9	16.8	9.1	-3.4	-7.7	-0.8	13.1	27.7	34.7
ch1:	14:17:44	28.75	11.8	-3.9	-5.1	3.05	7.95	9.9	10.3	10.15	13.55	18.0	21.0	25.55	26.55	17.7	6.1
ch1:	14:17:44	2.4	4.25	8.05	13.85	17.85	15.75	13.45	11.55	6.1	1.45	0.4	1.0	6.85	13.35	14.35	16.15
ch1:	14:17:44	16.4	7.9	-0.8	-2.6	3.55	15.65	24.1	24.7	22.25	16.95	11.6	10.45	11.75	11.55	10.7	9.85
ch1:	14:17:44	10.65	14.2	17.95	17.95	17.2	15.45	9.9	1.95	1.65	15.25	29.1	33.9	35.65	33.9	29.2	30.85
ch1:	14:17:44	29.05	16.5	5.95	1.6	4.5	19.8	29.35	23.35	18.55	19.1	19.45	23.45	29.7	28.05	14.7	2.1
ch1:	14:17:44	1.75	8.25	13.85	18.4	18.45	15.3	10.75	5.5	5.4	9.3	12.9	20.5	29.05	31.5	23.65	3.3
ch1:	14:17:44	-15.9	-15.15	0.35	15.85	26.1	28.9	21.85	10.25	5.35	8.7	9.95	10.15	10.85	5.35	-2.4	-1.7
ch1:	14:17:44	6.55	21.25	35.45	40.15	31.4	13.5	-0.85	0.45	11.15	17.05	15.2	13.2	10.9	4.85	1.75	9.45
ch1:	14:17:44	20.45	21.1	14.7	9.4	9.2	12.35	15.2	16.25	16.75	19.55	26.4	32.55	30.8	19.05	2.5	-5.2
ch1:	14:17:44	1.3	11.55	16.4	16.95	12.7	2.1	-3.05	5.0	15.2	17.45	15.15	15.5	17.6	16.4	14.4	9.3
ch1:	14:17:44	-0.4	-9.35	-12.45	-10.25	-1.65	7.45	15.35	22.95	24.3	14.95	5.05	1.35	-1.7	-6.95	-7.75	-0.15
ch1:	14:17:44	9.35	9.05	3.2	0.8	1.0	-0.25	-0.4	1.7	3.0	2.25	4.25	7.6	6.55	7.2	12.3	9.75
ch1:	14:17:44	5.5	6.9	7.75	4.0	-0.1	-2.15	5.85	16.55	16.55	7.55	-5.15	-13.3	-5.35	7.55	14.85	20.6
ch1:	14:17:44	19.3	9.35	5.0	7.6	10.8	16.9	25.0	24.9	23.0	24.25	22.05	15.65	11.75	9.7	12.85	19.6
ch1:	14:17:44	21.0	19.7	20.3	17.55	12.1	6.35	5.8	13.4	18.95	19.95	21.9	21.5	21.2	23.65	21.95	15.55
ch1:	14:17:44	12.45	12.85	15.05	18.0	21.85	24.1	21.2	18.85	21.95	27.8	33.4	36.05	33.65	29.4	24.3	19.6
ch1:	14:17:47	24.3	20.05	18.2	19.65	16.55	11.0	11.35	18.3	19.0	12.05	9.15	17.5	26.0	25.95	20.95	16.8
ch1:	14:17:47	15.1	13.95	8.1	-1.75	-5.0	3.25	15.2	22.25	19.25	11.7	7.85	8.75	7.35	4.5	1.5	1.95
ch1:	14:17:47	7.0	12.85	17.0	19.65	15.9	7.9	1.9	-0.45	0.35	4.4	9.35	16.25	23.0	20.25	8.65	-0.9
ch1:	14:17:47	-1.55	2.0	4.15	6.15	10.05	13.5	13.5	8.0	-3.3	-10.7	-8.95	-1.45	8.0	10.45	3.25	1.7
ch1:	14:17:47	7.6	9.65	5.7	-0.05	-3.8	-1.8	4.65	9.1	9.45	8.95	7.6	4.65	0.35	-1.4	1.1	8.45
ch1:	14:17:47	17.3	22.7	25.45	24.45	19.4	14.0	6.75	-2.6	-5.75	-1.9	3.55	6.45	6.1	4.25	2.35	0.35
ch1:	14:17:47	1.45	3.65	5.1	10.05	16.15	19.3	18.85	14.65	8.8	5.95	5.1	6.6	8.95	6.6	2.35	2.7
ch1:	14:17:47	3.3	5.35	15.05	27.9	37.5	42.45	41.95	32.55	17.45	2.65	-9.45	-11.15	-2.45	7.95	16.1	24.45
ch1:	14:17:47	29.15	31.95	32.8	26.45	18.25	14.15	12.55	18.6	32.5	43.7	47.65	45.5	36.8	25.35	15.05	6.65
ch1:	14:17:47	4.45	12.45	23.1	30.0	32.45	33.85	36.75	38.85	34.5	24.9	17.3	16.85	22.0	28.25	30.95	28.55
ch1:	14:17:47	23.7	19.4	17.6	16.8	14.7	12.05	10.15	6.55	5.15	8.1	8.85	4.9	1.9	-0.95	-1.9	-1.7
ch1:	14:17:47	-3.7	-8.4	-12.05	-16.75	-17.8	-13.8	-7.9	-4.55	-3.3	-3.25	-3.45	-3.45	0.05	3.25	1.15	-1.8
ch1:	14:17:47	-2.7	-6.05	-12.8	-17.05	-14.3	-7.95	-5.05	-6.65	-6.85	-5.05	-6.25	-11.4	-15.15	-16.45	-16.8	-16.15
ch1:	14:17:47	-10.95	-4.25	-2.5	-8.75	-20.7	-27.65	-21.0	-8.7	-0.95	0.6	-3.3	-12.6	-20.75	-18.95	-8.6	-0.85
ch1:	14:17:47	-0.6	-2.9	-6.5	-11.1	-15.65	-17.6	-14.9	-10.55	-3.5	6.3	9.1	7.4	5.7	-2.1	-13.35	-14.35
ch1:	14:17:47	-5.8	5.05	10.55	10.25	7.55	3.65	0.5	-0.8	-2.35	-0.45	2.15	0.6	-1.55	0.8	2.1	-1.3
ch1:	14:17:47	-5.8	-4.35	1.7	3.65	2.9	6.1	9.55	6.7	-0.8	-7.4	-7.9	-3.55	0.8	2.2	4.15	7.35
ch1:	14:17:47	8.75	6.2	2.05	-1.55	-5.3	-12.85	-17.0	-12.15	-4.6	-3.3	-5.8	-8.3	-9.7	-12.35	-13.25	-10.9
ch1:	14:17:47	-11.85	-18.6	-19.7	-13.4	-3.85	9.75	21.35	15.45	-3.75	-17.9	-21.95	-22.8	-20.35	-12.5	-3.6	1.6
ch1:	14:17:47	3.3	-0.75	-6.3	-12.7	-18.65	-20.2	-16.1	-11.0	-4.9	-2.4	-6.3	-14.65	-19.65	-20.4	-19.9	-15.95
ch1:	14:17:47	-4.35	6.1	9.5	9.8	8.8	4.3	-2.1	-6.65	-7.25	-5.8	-4.7	-4.3	-2.25	1.35	3.3	0.75
ch1:	14:17:47	-2.5	-4.35	-4.3	1.5	3.6	-1.65	-3.65	-2.75	-4.7	-7.65	-9.35	-8.75	-8.65	-10.05	-8.9	-5.3
ch1:	14:17:47	-4.0	-5.45	-8.8	-8.5	-6.15	-5.8	-3.2	-1.0	-5.45	-9.9	-14.45	-22.5	-24.55	-21.1	-19.9	-17.85
ch1:	14:17:47	-15.8	-17.85	-20.7	-20.05	-14.2	-7.85	-9.75	-14.15	-14.3	-18.65	-30.75	-37.7	-27.3	-4.85	13.1	12.1
ch1:	14:17:51	-12.5	-25.65	-31.75	-21.9	-5.15	6.9	14.0	17.05	12.1	2.85	-1.75	-1.05	-2.45	-5.05	-3.3	-1.25
ch1:	14:17:51	-3.7	-5.6	-0.95	2.7	1.25	3.4	8.0	6.0	0.85	0.0	-1.5	-6.0	-7.45	-5.5	-8.95	-15.95
ch1:	14:17:51	-21.95	-23.35	-19.9	-13.45	-7.5	-3.4	-3.85	-8.65	-15.8	-22.65	-24.25	-18.15	-10.65	-4.85	-4.0	-7.15
ch1:	14:17:51	-8.5	-11.15	-19.9	-26.45	-26.65	-25.35	-24.3	-24.2	-26.0	-23.0	-13.7	-4.95	0.2	-0.7	-10.7	-21.9
ch1:	14:17:51	-24.25	-18.25	-11.55	-10.55	-12.0	-7.35	2.35	8.1	4.8	-10.15	-24.85	-29.25	-26.6	-19.65	-8.3	-1.05
ch1:	14:17:51	-5.9	-16.3	-20.85	-16.85	-9.55	-5.1	-2.85	-1.85	1.85	2.7	-6.5	-13.55	-10.5	-7.65	-9.25	-9.65
ch1:	14:17:51	-8.6	-9.6	-12.55	-13.55	-9.75	-4.7	-0.05	7.2	16.1	20.85	18.95	13.65	6.5	-7.75	-21.9	-21.4
ch1:	14:17:51	-9.15	2.05	6.95	7.5	6.55	2.7	-7.05	-17.3	-21.9	-20.6	-15.7	-11.55	-13.0	-16.9	-15.35	-5.3
ch1:	14:17:51	0.7	-7.6	-23.55	-35.25	-36.55	-31.15	-29.85	-27.7	-15.15	-2.3	0.6	-0.25	-6.35	-15.7	-21.95	-25.5
ch1:	14:17:51	-31.7	-31.2	-18.95	-5.3	-0.9	1.45	3.5	0.9	-4.35	-5.85	-6.0	-8.4	-12.4	-10.65	-5.6	-2.55
ch1:	14:17:51	0.6	3.05	-1.1	-2.7	-5.1	-11.25	-11.5	-9.55	-15.0	-18.25	-14.4	-4.45	2.0	-0.05	-5.7	-14.05
ch1:	14:17:51	-25.3	-28.3	-23.45	-15.6	-6.0	-2.85	-10.65	-17.7	-18.05	-14.35	-9.95	-1.4	6.2	8.05	4.85	-1.75
ch1:	14:17:51	-12.15	-17.8	-14.9	-7.3	0.05	5.95	10.15	12.6	9.95	3.45	-3.6	-7.9	-5.1	-4.0	-10.15	-15.15
ch1:	14:17:51	-14.3	-8.15	2.6	8.4	8.2	7.25	4.65	2.05	-3.45	-13.8	-17.35	-13.6	-13.2	-11.35	-4.75	1.6
ch1:	14:17:51	10.35	18.25	22.4	22.95	17.85	7.05	1.2	2.05	1.1	-3.95	-9.75	-12.25	-9.85	-4.1	2.55	8.35
ch1:	14:17:51	12.65	12.6	4.8	-3.7	-6.0	-5.2	-7.95	-6.55	3.1	11.6	12.75	5.8	-1.85	-0.85	-1.5	-10.5
ch1:	14:17:51	-13.8	-12.25	-11.1	-5.25	-0.8	0.2	0.85	-2.45	-5.85	-3.2	-4.0	-7.25	-10.15	-9.05	-1.5	4.4
ch1:	14:17:51	5.0	7.6	3.9	-8.1	-12.1	-5.55	2.6	6.6	4.65	2.2	1.65	3.25	6.0	0.0	-13.45	-22.9
